"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-09-11","94.6","-2.86","4.94","Kimbrel, Craig",543768,518886,,"ball",,,,,"11","Travis Shaw lines out to right fielder Brian Goodwin.","R","L","R","CWS","BOS","B",,,"1","2",2021,"-0.76","1.11","-0.72","4.55",,,,"0","8","Top",,,,,"518735",,,7.280703833660857,-137.71414365947493,2.1275739552137347,-11.16706326637345,26.965113532534208,-18.592744479845443,"3.55","1.9",,,,"95.3","2084","6.4",632531,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.09",,,,,,,,"67","5","4-Seam Fastball","8","7","7","8","7","8","7","8","Infield shift","Standard","221","0","0.043"
"FF","2021-09-11","95.5","-2.79","4.85","Kimbrel, Craig",543768,518886,,"foul",,,,,"2","Travis Shaw lines out to right fielder Brian Goodwin.","R","L","R","CWS","BOS","S",,,"1","2",2021,"-0.69","1.29","0.17","3.54",,,,"0","8","Top",,,,,"518735",,,9.378184522440776,-138.9527469143596,-0.7813509184823377,-10.917927643075917,28.186074687566443,-15.332164958989907,"3.55","1.63","187","79.4","16","96","2219","6.4",632531,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.11",,,,,,,,"67","4","4-Seam Fastball","8","7","7","8","7","8","7","8","Infield shift","Standard","230","0","0"
"KC","2021-09-11","86.0","-2.77","5.01","Kimbrel, Craig",543768,518886,,"foul",,,,,"9","Travis Shaw lines out to right fielder Brian Goodwin.","R","L","R","CWS","BOS","S",,,"1","1",2021,"0.93","-0.63","0.60","1.93",,,,"0","8","Top",,,,,"518735",,,6.112712188757313,-125.27120226023597,0.1403670697858841,8.813625508394098,22.15713877597542,-39.049302169716626,"3.55","1.63","3","77.6","-31","86.6","2617","6.4",632531,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.13",,,,,,,,"67","3","Knuckle Curve","8","7","7","8","7","8","7","8","Infield shift","Standard","58","0","-0.057"
"KC","2021-09-11","84.6","-2.78","5.2","Kimbrel, Craig",543768,518886,,"ball",,,,,"14","Travis Shaw lines out to right fielder Brian Goodwin.","R","L","R","CWS","BOS","B",,,"0","1",2021,"1.18","-0.8","0.25","1.34",,,,"0","8","Top",,,,,"518735",,,4.688014571308499,-123.18673264147574,-1.0689862130075398,11.124995508780652,24.098410863718204,-40.37335572344423,"3.55","1.63",,,,"84.3","2596","6",632531,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.46",,,,,,,,"67","2","Knuckle Curve","8","7","7","8","7","8","7","8","Infield shift","Standard","57","0","0.027"
"KC","2021-09-11","85.4","-2.79","5.19","Kimbrel, Craig",543768,518886,,"called_strike",,,,,"8","Travis Shaw lines out to right fielder Brian Goodwin.","R","L","R","CWS","BOS","S",,,"0","0",2021,"1.01","-0.69","-0.01","1.87",,,,"0","8","Top",,,,,"518735",,,4.53725331317361,-124.34922054562122,-0.15568588634884772,9.656381676065548,23.50224464540335,-39.5710018795363,"3.54","1.83",,,,"86.1","2640","6.6",632531,518886,"518735","547989","514917","660162","544725","571740","673357","571718","53.95",,,,,,,,"67","1","Knuckle Curve","8","7","7","8","7","8","7","8","Infield shift","Standard","56","0","-0.038"
"KC","2021-09-10","85.5","-3.02","4.92","Kimbrel, Craig",666915,518886,"strikeout","swinging_strike",,,,,"1","Bobby Dalbec strikes out swinging.","R","R","R","CWS","BOS","S","2",,"2","2",2021,"1.17","-0.61","-0.43","3.09",,,"593428","2","8","Top",,,,,"518735",,,3.749135192418934,-124.41185823418616,3.272409251066139,11.278747113602671,26.473882731744073,-39.4546511899769,"3.55","1.63",,,,"85.6","2643","6.5",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","53.98",,,"0","1","0","0",,"67","5","Knuckle Curve","4","3","3","4","3","4","3","4","Standard","Standard","64","0.058","-0.192"
"FF","2021-09-10","95.9","-2.91","4.82","Kimbrel, Craig",666915,518886,,"ball",,,,,"12","Bobby Dalbec strikes out swinging.","R","R","R","CWS","BOS","B",,,"1","2",2021,"-0.66","1.33","1.44","3.26",,,"593428","2","8","Top",,,,,"518735",,,12.970062631058646,-139.03803346626464,-1.4595509126599322,-11.609070968276022,32.97584839636574,-14.873191978447396,"3.55","1.69",,,,"95.5","2366","6.4",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.1",,,,,,,,"67","4","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","228","0","0.037"
"FF","2021-09-10","96.4","-3.05","4.73","Kimbrel, Craig",666915,518886,,"called_strike",,,,,"3","Bobby Dalbec strikes out swinging.","R","R","R","CWS","BOS","S",,,"1","1",2021,"-0.91","1.03","0.33","3.47",,,"593428","2","8","Top",,,,,"518735",,,11.045865281344563,-139.91343771211865,-0.09397297241652486,-14.52892255608522,32.01806745070192,-18.84005127853843,"3.55","1.71",,,,"96.3","2257","6.4",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.08",,,,,,,,"67","3","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","229","0","-0.059"
"FF","2021-09-10","95.5","-3.02","4.79","Kimbrel, Craig",666915,518886,,"ball",,,,,"12","Bobby Dalbec strikes out swinging.","R","R","R","CWS","BOS","B",,,"0","1",2021,"-0.87","1.05","0.24","4.04",,,"593428","2","8","Top",,,,,"518735",,,10.534574911147608,-138.6837088655846,1.3618835946999142,-13.703594926146637,32.98332285793633,-19.315762619413768,"3.67","1.81",,,,"95.1","2302","6.3",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.18",,,,,,,,"67","2","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","226","0","0.029"
"KC","2021-09-10","85.6","-2.97","4.94","Kimbrel, Craig",666915,518886,,"called_strike",,,,,"8","Bobby Dalbec strikes out swinging.","R","R","R","CWS","BOS","S",,,"0","0",2021,"0.96","-0.8","0.27","2.22",,,"593428","2","8","Top",,,,,"518735",,,5.71167492796363,-124.62739303787461,1.4473451006473055,8.806884075097845,25.154900419364967,-41.009157793435925,"3.53","1.64",,,,"85.5","2576","6.2",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.27",,,,,,,,"67","1","Knuckle Curve","4","3","3","4","3","4","3","4","Standard","Standard","51","0","-0.041"
"FF","2021-09-10","96.8","-3.06","4.68","Kimbrel, Craig",646240,518886,"field_out","hit_into_play",,,,,"6","Rafael Devers pops out to third baseman Yoan Moncada in foul territory.","R","L","R","CWS","BOS","X","5","popup","2","1",2021,"-1.03","1.29","0.57","2.30",,,"593428","1","8","Top",76.28,166.43,,,"518735",,,12.068400025433418,-140.5457992228787,-3.761121820178118,-16.25185314430447,29.58571176218736,-14.354860064540697,"3.37","1.53","149","90.6","69","97.3","2446","6.5",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","53.96","0.006","0.005","0","1","0","0","3","66","4","4-Seam Fastball","4","3","3","4","3","4","3","4","Infield shift","Strategic","232","0.068","-0.363"
"FF","2021-09-10","96.9","-3.11","4.77","Kimbrel, Craig",646240,518886,,"ball",,,,,"12","Rafael Devers pops out to third baseman Yoan Moncada in foul territory.","R","L","R","CWS","BOS","B",,,"1","1",2021,"-0.79","1.26","0.23","3.99",,,"593428","1","8","Top",,,,,"518735",,,10.743341646720905,-140.74435760724353,0.630139979329714,-12.956531306316053,33.25098769127876,-15.898742089414563,"3.37","1.44",,,,"97","2413","6.5",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","53.98",,,,,,,,"66","3","4-Seam Fastball","4","3","3","4","3","4","3","4","Infield shift","Strategic","224","0","0.061"
"FF","2021-09-10","96.2","-3.04","4.77","Kimbrel, Craig",646240,518886,,"ball",,,,,"11","Rafael Devers pops out to third baseman Yoan Moncada in foul territory.","R","L","R","CWS","BOS","B",,,"0","1",2021,"-0.77","1.27","-0.46","4.12",,,"593428","1","8","Top",,,,,"518735",,,8.5980110499561,-139.76091080310195,1.0562139682447396,-12.206343244734045,34.91923725988979,-16.216592496567706,"3.37","1.47",,,,"95.8","2427","6.4",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.11",,,,,,,,"66","2","4-Seam Fastball","4","3","3","4","3","4","3","4","Infield shift","Strategic","223","0","0.043"
"FF","2021-09-10","95.3","-3.07","4.88","Kimbrel, Craig",646240,518886,,"called_strike",,,,,"3","Rafael Devers pops out to third baseman Yoan Moncada in foul territory.","R","L","R","CWS","BOS","S",,,"0","0",2021,"-0.76","1.45","0.54","3.17",,,"593428","1","8","Top",,,,,"518735",,,11.158632270479218,-138.1811572573708,-1.9712432956531112,-12.479972054676892,35.8122602623283,-13.532302742137194,"3.43","1.48",,,,"94.4","2327","6.3",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.17",,,,,,,,"66","1","4-Seam Fastball","4","3","3","4","3","4","3","4","Infield shift","Strategic","223","0","-0.048"
"FF","2021-09-10","96.3","-3","4.73","Kimbrel, Craig",593428,518886,"walk","ball",,,,,"14","Xander Bogaerts walks.","R","R","R","CWS","BOS","B",,,"3","2",2021,"-0.75","1.29","1.50","2.23",,,,"1","8","Top",,,,,"518735",,,13.688424822405722,-139.57111889645608,-3.972877735007723,-12.79083451912251,29.390276173835026,-14.506922038605612,"3.5","1.57",,,,"96.7","2381","6.6",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","53.91",,,"0.7","1","0","0",,"65","6","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","226","-0.062","0.214"
"FF","2021-09-10","96.4","-2.87","4.79","Kimbrel, Craig",593428,518886,,"ball",,,,,"12","Xander Bogaerts walks.","R","R","R","CWS","BOS","B",,,"2","2",2021,"-0.89","1.29","1.25","2.86",,,,"1","8","Top",,,,,"518735",,,13.025549633801363,-139.86516816589457,-2.5161792560268794,-14.456566823470627,28.481838170511086,-14.761474821538739,"3.55","1.59",,,,"97.2","2412","6.7",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","53.84",,,,,,,,"65","5","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","224","0","0.07"
"FF","2021-09-10","96.1","-2.97","4.82","Kimbrel, Craig",593428,518886,,"ball",,,,,"12","Xander Bogaerts walks.","R","R","R","CWS","BOS","B",,,"1","2",2021,"-0.78","1.29","1.36","2.78",,,,"1","8","Top",,,,,"518735",,,13.237984215733142,-139.4306382628698,-2.7784406232473033,-12.963745569895428,28.246911094243696,-14.764267373475214,"3.59","1.6",,,,"96.5","2381","6.5",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.05",,,,,,,,"65","4","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","224","0","0.028"
"KC","2021-09-10","86.5","-2.76","4.96","Kimbrel, Craig",593428,518886,,"ball",,,,,"14","Xander Bogaerts walks.","R","R","R","CWS","BOS","B",,,"0","2",2021,"1.12","-0.56","2.48","-0.36",,,,"1","8","Top",,,,,"518735",,,10.254879428967866,-125.53281977298009,-5.30437773350327,9.73117759419896,25.270088539951416,-37.2049209827031,"3.54","1.64",,,,"86.6","2602","6.5",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54",,,,,,,,"65","3","Knuckle Curve","4","3","3","4","3","4","3","4","Standard","Standard","43","0","0.013"
"KC","2021-09-10","86.4","-2.85","5.05","Kimbrel, Craig",593428,518886,,"swinging_strike",,,,,"14","Xander Bogaerts walks.","R","R","R","CWS","BOS","S",,,"0","1",2021,"1.11","-0.62","1.37","0.47",,,,"1","8","Top",,,,,"518735",,,7.8153188692982045,-125.7050351890629,-3.471428618145209,10.395608337051147,23.03281394929056,-38.37485611206402,"3.47","1.59",,,,"87","2666","6.5",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.02",,,,,,,,"65","2","Knuckle Curve","4","3","3","4","3","4","3","4","Standard","Standard","48","0","-0.035"
"FF","2021-09-10","96.3","-3.06","4.82","Kimbrel, Craig",593428,518886,,"called_strike",,,,,"6","Xander Bogaerts walks.","R","R","R","CWS","BOS","S",,,"0","0",2021,"-0.74","1.09","0.30","2.41",,,,"1","8","Top",,,,,"518735",,,10.666975570052635,-139.84121855626552,-3.2852576229249792,-12.100844616451916,31.660879526649413,-17.284221916432976,"3.59","1.66",,,,"96.7","2301","6.7",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","53.84",,,,,,,,"65","1","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","224","0","-0.027"
"FF","2021-09-10","97.5","-2.64","4.88","Kimbrel, Craig",592669,518886,"strikeout","called_strike",,,,,"9","Hunter Renfroe called out on strikes.","R","R","R","CWS","BOS","S","2",,"3","2",2021,"-0.86","1.29","0.53","1.48",,,,"0","8","Top",,,,,"518735",,,10.49872220495492,-141.52256560714818,-6.614337050275144,-13.898782267541081,32.43034378372548,-13.424337069676673,"3.31","1.56",,,,"97.7","2309","6.5",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","53.96",,,"0","1","0","0",,"64","6","4-Seam Fastball","4","3","3","4","3","4","3","4","Standard","Standard","225","0.054","-0.317"
"FF","2021-09-10","95.7","-3.05","4.68","Kimbrel, Craig",592669,518886,,"called_strike",,,,,"5","Hunter Renfroe called out on strikes.","R","R","R","CWS","BOS","S",,,"3","1",2021,"-1.12","1.33","0.27","2.67",,,,"0","8","Top",,,,,"518735",,,11.294480616735456,-138.85468534717074,-2.6229664948559366,-17.17606153876983,33.126714042192155,-14.595413143432562,"3.48","1.62",,,,"95.4","2302","6.4",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.08",,,,,,,,"64","5","4-Seam Fastball","4","3","3","4","3","4","3","4","Infield shift","Standard","227","0","-0.077"
"FF","2021-09-10","96.6","-2.85","4.94","Kimbrel, Craig",592669,518886,,"ball",,,,,"12","Hunter Renfroe called out on strikes.","R","R","R","CWS","BOS","B",,,"2","1",2021,"-0.86","1.43","1.36","3.06",,,,"0","8","Top",,,,,"518735",,,13.152083802711864,-140.068347280377,-2.662719731695727,-14.32009906777019,32.37464639538494,-12.880128221738921,"3.45","1.63",,,,"96.4","2317","6.4",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.08",,,,,,,,"64","4","4-Seam Fastball","4","3","3","4","3","4","3","4","Infield shift","Standard","224","0","0.113"
"FF","2021-09-10","96.3","-2.96","4.85","Kimbrel, Craig",592669,518886,,"ball",,,,,"12","Hunter Renfroe called out on strikes.","R","R","R","CWS","BOS","B",,,"1","1",2021,"-0.82","1.29","0.62","3.71",,,,"0","8","Top",,,,,"518735",,,11.378677702698656,-139.8909235313486,-0.37659870250410254,-13.256645347040688,29.47722141177349,-15.242501298812812,"3.44","1.62",,,,"96.7","2361","6.5",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.04",,,,,,,,"64","3","4-Seam Fastball","4","3","3","4","3","4","3","4","Infield shift","Standard","223","0","0.052"
"KC","2021-09-10","86.0","-2.74","5.04","Kimbrel, Craig",592669,518886,,"ball",,,,,"14","Hunter Renfroe called out on strikes.","R","R","R","CWS","BOS","B",,,"0","1",2021,"1.02","-0.74","1.57","0.68",,,,"0","8","Top",,,,,"518735",,,8.140466643740442,-125.07328093454991,-2.5729820107159025,9.055756298147566,25.6117201676187,-39.62784720675928,"3.29","1.55",,,,"86","2654","6.3",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.17",,,,,,,,"64","2","Knuckle Curve","4","3","3","4","3","4","3","4","Infield shift","Standard","48","0","0.027"
"KC","2021-09-10","86.3","-2.96","4.97","Kimbrel, Craig",592669,518886,,"swinging_strike",,,,,"14","Hunter Renfroe called out on strikes.","R","R","R","CWS","BOS","S",,,"0","0",2021,"0.92","-0.65","1.13","1.09",,,,"0","8","Top",,,,,"518735",,,7.871339403142569,-125.4215037466562,-1.6486836742938273,8.052446320948746,26.146385313072035,-38.892543789340564,"3.41","1.56",,,,"86.4","2634","6.5",632559,518886,"518735","547989","514917","660162","544725","571740","673357","571718","54.02",,,,,,,,"64","1","Knuckle Curve","4","3","3","4","3","4","3","4","Infield shift","Standard","59","0","-0.038"
"KC","2021-09-07","85.7","-3","5.02","Kimbrel, Craig",501981,518886,"strikeout","swinging_strike_blocked",,,,,"14","Khris Davis strikes out swinging.","R","R","R","OAK","CWS","S","2",,"0","2",2021,"0.68","-0.89","0.69","0.54","516782",,,"2","8","Bot",,,,,"518735",,,7.395146619257243,-124.56203935345779,-2.4458616581932056,5.445555850128114,27.15651962262985,-41.0857162570679,"3.32","1.51",,,,"85.9","2688","6.7",632578,518886,"518735","547989","514917","660162","544725","683734","673357","571718","53.83",,,"0","1","0","0",,"72","3","Knuckle Curve","3","6","3","6","6","3","3","6","Standard","Standard","51","-0.026","-0.248"
"KC","2021-09-07","84.7","-3.03","4.98","Kimbrel, Craig",501981,518886,,"swinging_strike",,,,,"14","Khris Davis strikes out swinging.","R","R","R","OAK","CWS","S",,,"0","1",2021,"0.6","-0.26","0.85","1.05","516782",,,"2","8","Bot",,,,,"518735",,,7.898449737334904,-123.12128518904396,-2.317511626742466,4.5165417249343385,24.94592493875187,-34.54889906952329,"3.32","1.51",,,,"85.3","2489","6.8",632578,518886,"518735","547989","514917","660162","544725","683734","673357","571718","53.74",,,,,,,,"72","2","Knuckle Curve","3","6","3","6","6","3","3","6","Standard","Standard","52","0","-0.068"
"FF","2021-09-07","95.4","-3.05","4.96","Kimbrel, Craig",501981,518886,,"foul",,,,,"11","Khris Davis strikes out swinging.","R","R","R","OAK","CWS","S",,,"0","0",2021,"-0.65","1.4","-0.20","3.76","516782",,,"2","8","Bot",,,,,"518735",,,9.020597411801507,-138.70707573337293,-0.6470818475970124,-10.455119857581103,32.218560015333566,-14.191312495927853,"3.32","1.51","257","79.7","29","96","2228","6.7",632578,518886,"518735","547989","514917","660162","544725","683734","673357","571718","53.75",,,,,,,,"72","1","4-Seam Fastball","3","6","3","6","6","3","3","6","Standard","Standard","220","0","-0.039"
"FF","2021-09-07","95.6","-3.07","4.96","Kimbrel, Craig",621566,518886,"field_out","hit_into_play",,,,,"11","Matt Olson pops out to third baseman Yoan Moncada in foul territory.","R","L","R","OAK","CWS","X","5","popup","0","2",2021,"-0.7","1.34","-0.14","3.79","516782",,,"1","8","Bot",84.15,172.39,,,"518735",,,9.397899697354038,-138.90581493171024,-0.4681575761985318,-11.215011349985973,31.343299848398274,-14.978509955256778,"3.58","1.68","141","82.0","65","96.5","2140","6.9",632578,518886,"518735","547989","514917","660162","544725","683734","673357","571718","53.6","0","0","0","1","0","0","3","71","3","4-Seam Fastball","3","6","3","6","6","3","3","6","Infield shift","Standard","220","-0.051","0.012"
"FF","2021-09-07","95.7","-3.17","4.93","Kimbrel, Craig",621566,518886,,"foul",,,,,"2","Matt Olson pops out to third baseman Yoan Moncada in foul territory.","R","L","R","OAK","CWS","S",,,"0","1",2021,"-0.74","1.32","-0.14","3.12","516782",,,"1","8","Bot",,,,,"518735",,,9.697817641235233,-139.00830189766455,-2.1168127187964787,-11.813826930515077,31.961330336867267,-14.784795359491754,"3.58","1.68",,,,"96","2220","6.6",632578,518886,"518735","547989","514917","660162","544725","683734","673357","571718","53.87",,,,,,,,"71","2","4-Seam Fastball","3","6","3","6","6","3","3","6","Infield shift","Standard","218","0","-0.114"
"KC","2021-09-07","84.5","-2.99","5.11","Kimbrel, Craig",621566,518886,,"called_strike",,,,,"4","Matt Olson pops out to third baseman Yoan Moncada in foul territory.","R","L","R","OAK","CWS","S",,,"0","0",2021,"1","-0.64","-0.69","2.91",,,"516782","1","8","Bot",,,,,"518735",,,3.3859624153931183,-123.03859522536168,2.478231910266998,9.517119779251594,23.95875976470975,-39.357186163963114,"3.49","1.68",,,,"84.9","2496","6.5",632578,518886,"518735","547989","514917","660162","544725","683734","673357","571718","54.04",,,,,,,,"71","1","Knuckle Curve","3","6","3","6","6","3","3","6","Infield shift","Standard","56","0.024","-0.048"
"KC","2021-09-07","84.9","-3.2","5.05","Kimbrel, Craig",516782,518886,"single","hit_into_play",,,,,"9","Starling Marte singles on a sharp line drive to center fielder Luis Robert.   Elvis Andrus scores.","R","R","R","OAK","CWS","X","8","line_drive","0","1",2021,"0.64","-0.62","0.40","2.06",,"462101",,"1","8","Bot",119.57,89.17,,,"518735",,,7.16714723288358,-123.55064315439327,0.5761911969771831,5.1557571755518525,23.868079464646904,-38.87477517278576,"3.41","1.56","131","105.8","7","85.3","2513","6.5",632578,518886,"518735","547989","514917","660162","544725","683734","673357","571718","54.02","0.683","0.638","0.9","1","1","0","4","70","2","Knuckle Curve","2","6","2","6","6","3","3","6","Standard","Standard","49","0.039","0.706"
"KC","2021-09-07","84.2","-3.01","5.09","Kimbrel, Craig",516782,518886,,"called_strike",,,,,"5","Starling Marte singles on a sharp line drive to center fielder Luis Robert.   Elvis Andrus scores.","R","R","R","OAK","CWS","S",,,"0","0",2021,"0.98","-0.37","-0.11","2.18",,"462101",,"1","8","Bot",,,,,"518735",,,4.83470984934387,-122.66417970901472,0.33776606027433886,8.99459417781741,23.804076116172247,-36.14878609515752,"3.45","1.56",,,,"85","2522","6.7",632578,518886,"518735","547989","514917","660162","544725","683734","673357","571718","53.81",,,,,,,,"70","1","Knuckle Curve","2","6","2","6","6","2","2","6","Standard","Standard","55","0","-0.046"
"KC","2021-09-04","85.6","-2.84","4.95","Kimbrel, Craig",521692,518886,"strikeout","swinging_strike_blocked",,,,,"14","Salvador Perez strikes out swinging.","R","R","R","KC","CWS","S","2",,"2","2",2021,"0.95","-0.52","1.55","0.40",,,"670032","2","7","Bot",,,,,"518735",,,8.50968697472814,-124.46717893895487,-3.4661211331190662,8.273302668039465,24.039147400493775,-37.087133023596145,"3.49","1.6",,,,"86.5","2706","6.8",632652,518886,"518735","547989","514917","663853","664901","683734","673357","544725","53.66",,,"0","1","0","0",,"68","5","Knuckle Curve","7","9","7","9","9","7","7","9","Infield shift","Standard","56","-0.038","-0.192"
"FF","2021-09-04","95.9","-2.81","4.89","Kimbrel, Craig",521692,518886,,"ball",,,,,"12","Salvador Perez strikes out swinging.","R","R","R","KC","CWS","B",,,"1","2",2021,"-1.1","1.3","0.86","3.46",,,"670032","2","7","Bot",,,,,"518735",,,12.240449040121467,-139.1967430186692,-1.0961396748384526,-17.059669719704562,30.238845462651675,-15.134411862427841,"3.47","1.58",,,,"96.2","2386","6.5",632652,518886,"518735","547989","514917","663853","664901","683734","673357","544725","53.97",,,,,,,,"68","4","4-Seam Fastball","7","9","7","9","9","7","7","9","Infield shift","Standard","228","0","0.037"
"KC","2021-09-04","86.3","-2.77","4.88","Kimbrel, Craig",521692,518886,,"swinging_strike_blocked",,,,,"14","Salvador Perez strikes out swinging.","R","R","R","KC","CWS","S",,,"1","1",2021,"0.95","-0.38","1.76","0.24",,,"670032","2","7","Bot",,,,,"518735",,,8.891886786163681,-125.5030583799156,-4.090198284427039,8.416499759697174,23.86823608627585,-35.591529440269,"3.49","1.6",,,,"87.1","2678","6.7",632652,518886,"518735","547989","514917","663853","664901","683734","673357","544725","53.81",,,,,,,,"68","3","Knuckle Curve","7","9","7","9","9","7","7","9","Infield shift","Standard","62","0","-0.059"
"KC","2021-09-04","86.7","-2.86","4.97","Kimbrel, Craig",521692,518886,,"blocked_ball",,,,,"14","Salvador Perez strikes out swinging.","R","R","R","KC","CWS","B",,,"0","1",2021,"0.53","-0.35","1.51","-0.37",,,"670032","2","7","Bot",,,,,"518735",,,9.356121092845875,-125.9290910054038,-5.903502098082988,3.944780429157351,23.315009458485264,-34.956731300653146,"3.48","1.68",,,,"87","2637","6.4",632652,518886,"518735","547989","514917","663853","664901","683734","673357","544725","54.12",,,,,,,,"68","2","Knuckle Curve","7","9","7","9","9","7","7","9","Infield shift","Standard","56","0","0.029"
"KC","2021-09-04","86.5","-2.87","4.97","Kimbrel, Craig",521692,518886,,"swinging_strike",,,,,"14","Salvador Perez strikes out swinging.","R","R","R","KC","CWS","S",,,"0","0",2021,"0.56","-0.4","1.01","1.15",,,"670032","2","7","Bot",,,,,"518735",,,8.170217041466543,-125.85720352366528,-2.12718925893242,4.455913665302396,23.172043136603975,-36.246574885486766,"3.49","1.6",,,,"87.5","2563","6.7",632652,518886,"518735","547989","514917","663853","664901","683734","673357","544725","53.81",,,,,,,,"68","1","Knuckle Curve","7","9","7","9","9","7","7","9","Infield shift","Standard","61","0","-0.041"
"KC","2021-09-04","85.8","-2.81","4.95","Kimbrel, Craig",670032,518886,"single","hit_into_play",,,,,"9","Nicky Lopez singles on a line drive to left fielder Andrew Vaughn.","R","L","R","KC","CWS","X","7","line_drive","1","1",2021,"0.78","-0.25","0.68","1.54",,,,"2","7","Bot",72.49,124.75,,,"518735",,,6.780470618078565,-124.82424898233363,-1.2903224763631822,6.786789296472778,24.8803756172872,-34.790660520121044,"3.32","1.51","182","70.3","19","87","2630","7.1",632652,518886,"518735","547989","514917","663853","664901","683734","673357","544725","53.44","0.834","0.771","0.9","1","1","0","4","67","3","Knuckle Curve","7","9","7","9","9","7","7","9","Standard","Standard","66","0.023","0.125"
"KC","2021-09-04","86.5","-2.93","4.82","Kimbrel, Craig",670032,518886,,"ball",,,,,"14","Nicky Lopez singles on a line drive to left fielder Andrew Vaughn.","R","L","R","KC","CWS","B",,,"0","1",2021,"0.58","-0.48","1.22","-0.17",,,,"2","7","Bot",,,,,"518735",,,8.788315081529394,-125.66871421427983,-4.761472824915251,4.407902389842674,24.571538069757054,-36.51294330227986,"2.79","1.25",,,,"87.3","2592","6.8",632652,518886,"518735","547989","514917","663853","664901","683734","673357","544725","53.72",,,,,,,,"67","2","Knuckle Curve","7","9","7","9","9","7","7","9","Standard","Standard","59","0","0.014"
"KC","2021-09-04","86.3","-2.93","4.98","Kimbrel, Craig",670032,518886,,"swinging_strike",,,,,"14","Nicky Lopez singles on a line drive to left fielder Andrew Vaughn.","R","L","R","KC","CWS","S",,,"0","0",2021,"0.73","-0.58","0.89","0.16",,,,"2","7","Bot",,,,,"518735",,,7.584095157313043,-125.57147576700079,-4.07746412962903,6.256801466421118,24.936606119215305,-37.70412344581537,"3.32","1.51",,,,"86.3","2552","6.3",632652,518886,"518735","547989","514917","663853","664901","683734","673357","544725","54.22",,,,,,,,"67","1","Knuckle Curve","7","9","7","9","9","7","7","9","Standard","Standard","59","0","-0.018"
