"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FC","2021-08-26","101.8","-0.52","6.27","Clase, Emmanuel",628451,661403,,"foul",,,,,"5","Andy Ibanez strikes out swinging.","R","R","R","CLE","TEX","S",,,"0","0",2021,"0.42","0.94","0.23","2.70","665750",,,"2","9","Top",,,,,"595978",,,1.0970249866462347,-148.34403401813768,-7.09576772580936,5.988427224829749,31.650492542112787,-16.861409771845185,"3.32","1.51","246","78.8","29","102.7","2535","6.5",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","54.03",,,,,,,,"80","1","Cutter","10","6","6","10","6","10","6","10","Standard","Strategic","175","0","-0.039"
"SL","2021-08-26","93.0","-0.58","6.19","Clase, Emmanuel",643396,661403,"field_out","hit_into_play",,,,,"6","Isiah Kiner-Falefa grounds out, shortstop Amed Rosario to first baseman Owen Miller.   Leody Taveras to 3rd.","R","R","R","CLE","TEX","X","6","ground_ball","0","2",2021,"0.61","-0.02","0.79","2.36",,"665750",,"1","9","Top",115.83,149.49,,,"595978",,,2.1887845645368094,-135.52693512313834,-4.071716058118535,7.131885353177223,26.8395417585629,-31.84414461856074,"3.32","1.51","4","62.7","-29","93.9","2419","6.5",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","53.99","0.06","0.057","0","1","0","0","2","79","3","Slider","10","6","6","10","6","10","6","10","Strategic","Strategic","70","0.011","-0.171"
"FC","2021-08-26","99.7","-0.75","6.21","Clase, Emmanuel",643396,661403,,"foul",,,,,"5","Isiah Kiner-Falefa grounds out, shortstop Amed Rosario to first baseman Owen Miller.   Leody Taveras to 3rd.","R","R","R","CLE","TEX","S",,,"0","1",2021,"0.13","0.68","0.13","2.38",,"665750",,"1","9","Top",,,,,"595978",,,2.117211916749949,-145.20098721894433,-6.814031648690301,1.3453423011617067,31.604817642226006,-21.171464773575998,"3.32","1.51","209","69.7","44","100.5","2602","6.5",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","53.96",,,,,,,,"79","2","Cutter","10","6","6","10","6","10","6","10","Standard","Standard","176","0","-0.079"
"FC","2021-08-26","101.1","-0.52","6.19","Clase, Emmanuel",643396,661403,,"foul",,,,,"6","Isiah Kiner-Falefa grounds out, shortstop Amed Rosario to first baseman Owen Miller.   Leody Taveras to 3rd.","R","R","R","CLE","TEX","S",,,"0","0",2021,"0.03","1.04","0.50","2.40",,"665750",,"1","9","Top",,,,,"595978",,,2.7836628181865297,-147.20175089350346,-7.759805024279497,-0.1769608136416604,33.28090215869476,-15.496339881871156,"3.32","1.51","249","78.1","31","101.7","2501","6.5",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","54.02",,,,,,,,"79","1","Cutter","10","6","6","10","6","10","6","10","Standard","Standard","182","0","-0.046"
"SL","2021-08-26","93.6","-0.78","6.2","Clase, Emmanuel",676900,661403,"strikeout","swinging_strike",,,,,"14","Ryan Dorow strikes out swinging.  Leody Taveras steals (3) 2nd base.","R","R","R","CLE","TEX","S","2",,"0","2",2021,"0.53","0.07","0.08","0.94",,,"665750","0","9","Top",,,,,"595978",,,1.0689925009295227,-136.22147929031487,-8.034643130094455,6.374717241523221,28.060464263862244,-29.788366690886257,"3.37","1.53",,,,"93.9","2507","6.3",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","54.18",,,"0","1","0","0",,"78","3","Slider","10","6","6","10","6","10","6","10","Standard","Standard","77","0.014","-0.238"
"SL","2021-08-26","92.1","-0.82","6.13","Clase, Emmanuel",676900,661403,,"swinging_strike",,,,,"14","Ryan Dorow strikes out swinging.  Leody Taveras steals (3) 2nd base.","R","R","R","CLE","TEX","S",,,"0","1",2021,"0.59","0.51","0.30","1.22",,,"665750","0","9","Top",,,,,"595978",,,1.5576417890401184,-134.07759312831183,-7.77223465063741,6.809531264819539,28.729681039885723,-24.606223299713022,"3.37","1.53",,,,"92.6","2542","6.6",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","53.94",,,,,,,,"78","2","Slider","10","6","6","10","6","10","6","10","Standard","Standard","78","0","-0.088"
"FC","2021-08-26","100.5","-0.8","6.21","Clase, Emmanuel",676900,661403,,"foul",,,,,"9","Ryan Dorow strikes out swinging.  Leody Taveras steals (3) 2nd base.","R","R","R","CLE","TEX","S",,,"0","0",2021,"0.06","0.99","0.43","2.09",,,"665750","0","9","Top",,,,,"595978",,,3.2901501184188335,-146.20315478432462,-8.472951035989295,0.17592559369870803,31.569461949648712,-16.275132913431317,"3.37","1.53","231","81.2","51","101.2","2664","6.5",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","53.98",,,,,,,,"78","1","Cutter","10","6","6","10","6","10","6","10","Standard","Standard","179","0","-0.057"
"SL","2021-08-26","92.5","-0.51","6.09","Clase, Emmanuel",665750,661403,"field_error","hit_into_play",,,,,"14","Leody Taveras reaches on a fielding error by first baseman Owen Miller.","R","L","R","CLE","TEX","X","3","ground_ball","0","2",2021,"0.53","-0.13","0.51","1.46",,,,"0","9","Top",164.45,143.76,,,"595978",,,1.4654042400201177,-134.78130170889327,-5.787038279709256,6.235349469539746,27.259257900742615,-32.82878749988069,"3.47","1.59","4","96.7","-19","93.2","2520","6.5",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","54.04","0.151","0.145","0.9","1","0","0","2","77","3","Slider","10","6","6","10","6","10","6","10","Standard","Standard","67","-0.016","0.519"
"FC","2021-08-26","97.7","-0.69","6.19","Clase, Emmanuel",665750,661403,,"foul",,,,,"3","Leody Taveras reaches on a fielding error by first baseman Owen Miller.","R","L","R","CLE","TEX","S",,,"0","1",2021,"0.26","0.85","0.40","3.24",,,,"0","9","Top",,,,,"595978",,,2.3356622718451585,-142.37721909247338,-4.472683509184081,3.0844296120628574,30.087220444731287,-19.73757629550613,"3.47","1.59","241","77.0","31","97.9","2527","6.2",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","54.33",,,,,,,,"77","2","Cutter","10","6","6","10","6","10","6","10","Standard","Standard","177","0","-0.052"
"FC","2021-08-26","99.2","-0.64","6.18","Clase, Emmanuel",665750,661403,,"swinging_strike",,,,,"12","Leody Taveras reaches on a fielding error by first baseman Owen Miller.","R","L","R","CLE","TEX","S",,,"0","0",2021,"0.16","0.83","1.07","3.16",,,,"0","9","Top",,,,,"595978",,,4.324028714331573,-144.45249338523195,-4.833557817486567,1.2522731977829284,31.089001006762864,-19.63773717293046,"3.47","1.59",,,,"99.7","2606","6.4",632788,661403,"595978","680911","665926","608070","642708","669288","664702","605548","54.15",,,,,,,,"77","1","Cutter","10","6","6","10","6","10","6","10","Standard","Standard","173","0","-0.038"
"FC","2021-08-25","100.5","-0.35","6.23","Clase, Emmanuel",643396,661403,"field_out","hit_into_play",,,,,"4","Isiah Kiner-Falefa lines out to second baseman Owen Miller.","R","R","R","CLE","TEX","X","4","line_drive","1","1",2021,"0.18","0.95","-0.50","2.63",,,,"2","9","Top",154.27,132.8,,,"595978",,,-0.8329417102213008,-146.33000223364655,-6.970520146001969,2.7978016453634282,30.27477336870903,-17.162262933658177,"3.32","1.51","184","88.4","10","101.2","2596","6.4",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","54.12","0.603","0.543","0","1","0","0","4","75","3","Cutter","7","2","2","7","2","7","2","7","Strategic","Strategic","173","0","-0.099"
"FC","2021-08-25","98.8","-0.47","6.2","Clase, Emmanuel",643396,661403,,"called_strike",,,,,"11","Isiah Kiner-Falefa lines out to second baseman Owen Miller.","R","R","R","CLE","TEX","S",,,"1","0",2021,"0.55","0.95","-0.22","3.47",,,,"2","9","Top",,,,,"595978",,,-0.5929760715300698,-144.07994508379636,-4.352711034853025,7.911579640527759,28.494690602541358,-18.058809343397645,"3.24","1.51",,,,"100.8","2466","6.9",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","53.59",,,,,,,,"75","2","Cutter","7","2","2","7","2","7","2","7","Strategic","Strategic","167","0","-0.02"
"SL","2021-08-25","93.4","-0.35","6.17","Clase, Emmanuel",643396,661403,,"ball",,,,,"14","Isiah Kiner-Falefa lines out to second baseman Owen Miller.","R","R","R","CLE","TEX","B",,,"0","0",2021,"0.5","0.24","0.54","0.51",,,,"2","9","Top",,,,,"595978",,,1.168483159769483,-135.79993332874002,-9.403539568115525,5.988113748791577,28.30255127067738,-27.460140739484842,"3.32","1.49",,,,"94","2586","6.6",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","53.92",,,,,,,,"75","1","Slider","7","2","2","7","2","7","2","7","Strategic","Standard","100","0","0.016"
"SL","2021-08-25","92.9","-0.41","6.17","Clase, Emmanuel",660634,661403,"strikeout","swinging_strike",,,,,"14","Yonny Hernandez strikes out swinging.","R","L","R","CLE","TEX","S","2",,"1","2",2021,"0.3","0.42","0.56","1.17",,,,"1","9","Top",,,,,"595978",,,1.8160040042010777,-135.22688382582322,-8.046609872243117,3.3847521218810335,25.318174972489313,-25.600621505161786,"3.29","1.49",,,,"93.7","2551","6.4",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","54.1",,,"0","1","0","0",,"74","5","Slider","7","2","2","7","2","7","2","7","Standard","Strategic","92","0.002","-0.114"
"SL","2021-08-25","93.0","-0.28","6.14","Clase, Emmanuel",660634,661403,,"ball",,,,,"14","Yonny Hernandez strikes out swinging.","R","L","R","CLE","TEX","B",,,"0","2",2021,"0.5","-0.06","1.70","0.95",,,,"1","9","Top",,,,,"595978",,,4.019106979040506,-135.32930877863146,-7.522168992808247,5.450840654103619,25.855876393385703,-31.652033536871528,"3.17","1.51",,,,"94.2","2593","6.7",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","53.78",,,,,,,,"74","4","Slider","7","2","2","7","2","7","2","7","Standard","Strategic","68","0","0.013"
"FC","2021-08-25","100.1","-0.34","6.19","Clase, Emmanuel",660634,661403,,"foul",,,,,"5","Yonny Hernandez strikes out swinging.","R","L","R","CLE","TEX","S",,,"0","2",2021,"0.21","1.09","-0.12","2.55",,,,"1","9","Top",,,,,"595978",,,0.10354233762285672,-145.74066165645328,-7.326526294511955,3.0620456522849238,30.497010358237045,-15.144315165245391,"3.29","1.49","209","75.2","25","101","2499","6.5",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","54",,,,,,,,"74","3","Cutter","7","2","2","7","2","7","2","7","Standard","Strategic","183","0","0"
"FC","2021-08-25","101.5","-0.53","6.21","Clase, Emmanuel",660634,661403,,"foul",,,,,"5","Yonny Hernandez strikes out swinging.","R","L","R","CLE","TEX","S",,,"0","1",2021,"-0.06","0.84","-0.08","2.37",,,,"1","9","Top",,,,,"595978",,,1.4110543833315168,-147.85649555727275,-7.513191855273073,-1.1308437575963128,31.666855394784236,-18.387406723140273,"3.29","1.49","1","69.4","-62","102.2","2480","6.4",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","54.14",,,,,,,,"74","2","Cutter","7","2","2","7","2","7","2","7","Standard","Strategic","186","0","-0.035"
"SL","2021-08-25","91.8","-0.47","6.24","Clase, Emmanuel",660634,661403,,"called_strike",,,,,"12","Yonny Hernandez strikes out swinging.","R","L","R","CLE","TEX","S",,,"0","0",2021,"0.35","0.34","0.05","3.58",,,,"1","9","Top",,,,,"595978",,,0.5503271371224899,-133.769682891711,-1.6775747956832108,4.114155331193523,26.106650340880474,-27.974154376166307,"3.1","1.5",,,,"92.3","2528","6.3",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","54.17",,,,,,,,"74","1","Slider","7","2","2","7","2","7","2","7","Standard","Strategic","85","0","-0.027"
"FC","2021-08-25","100.5","-0.61","6.31","Clase, Emmanuel",624431,661403,"field_out","hit_into_play",,,,,"6","Jose Trevino grounds out, second baseman Owen Miller to first baseman Yu Chang.","R","R","R","CLE","TEX","X","4","ground_ball","0","2",2021,"0.19","0.87","0.37","2.40",,,,"0","9","Top",144.03,142.72,,,"595978",,,2.2531188829513065,-146.29893572917462,-7.64227529528648,2.259864296207854,33.16965793182501,-18.04821566100759,"3.32","1.51","69","95.4","2","101.2","2561","6.6",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","53.93","0.403","0.369","0","1","0","0","4","73","3","Cutter","7","2","2","7","2","7","2","7","Standard","Strategic","184","0.003","-0.151"
"FC","2021-08-25","100.6","-0.71","6.27","Clase, Emmanuel",624431,661403,,"foul",,,,,"4","Jose Trevino grounds out, second baseman Owen Miller to first baseman Yu Chang.","R","R","R","CLE","TEX","S",,,"0","1",2021,"0.55","1.06","-0.57","2.29",,,,"0","9","Top",,,,,"595978",,,-0.9097699053753479,-146.38633690097745,-8.255164123624516,8.113977373293775,32.9467229061416,-15.270492267307608,"3.32","1.51","311","89.4","30","101.2","2718","6.5",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","53.96",,,,,,,,"73","2","Cutter","7","2","2","7","2","7","2","7","Standard","Strategic","179","0","-0.052"
"FC","2021-08-25","99.0","-0.75","6.18","Clase, Emmanuel",624431,661403,,"called_strike",,,,,"3","Jose Trevino grounds out, second baseman Owen Miller to first baseman Yu Chang.","R","R","R","CLE","TEX","S",,,"0","0",2021,"0.39","1.04","0.36","2.92",,,,"0","9","Top",,,,,"595978",,,2.1343753569496804,-144.2288024516154,-6.001703712438608,4.971201739005797,30.105490104379598,-16.518021248207685,"3.12","1.36",,,,"100.1","2551","6.6",632766,661403,"595978","644374","680911","608070","642708","640458","664702","605548","53.9",,,,,,,,"73","1","Cutter","7","2","2","7","2","7","2","7","Standard","Standard","177","0","-0.038"
"SL","2021-08-22","94.5",,,"Clase, Emmanuel",578428,661403,"field_out","hit_into_play",,,,,"14","Jose Iglesias flies out to center fielder Myles Straw.","R","R","R","CLE","LAA","X","8","fly_ball","0","2",2021,"0","0","0.00","0.00",,,"665120","2","9","Top",144.92,90.75,,,"595978",,,2.5921,-137.4144,-6.7575,3.5959275,27.248549,-23.084438,"3.32","1.51",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,"0","1","0","0",,"66","3","Slider","3","0","0","3","0","3","0","3",,,,"0.011","-0.138"
"FC","2021-08-22","100.3",,,"Clase, Emmanuel",578428,661403,,"foul",,,,,"14","Jose Iglesias flies out to center fielder Myles Straw.","R","R","R","CLE","LAA","S",,,"0","1",2021,"0","0","0.00","0.00",,,"665120","2","9","Top",,,,,"595978",,,-0.2194,-145.7167,-8.285,3.2337139,36.80714,-18.294252,"3.32","1.51",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"66","2","Cutter","3","0","0","3","0","3","0","3",,,,"0","-0.047"
"SL","2021-08-22","93.1",,,"Clase, Emmanuel",578428,661403,,"foul",,,,,"14","Jose Iglesias flies out to center fielder Myles Straw.","R","R","R","CLE","LAA","S",,,"0","0",2021,"0","0","0.00","0.00",,,"665120","2","9","Top",,,,,"595978",,,1.1172,-135.4608,-1.6748,5.1645546,27.48949,-31.555796,"3.32","1.51",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"66","1","Slider","3","0","0","3","0","3","0","3",,,,"0","-0.041"
"SL","2021-08-22","94.0",,,"Clase, Emmanuel",545358,661403,"strikeout","swinging_strike",,,,,"14","Max Stassi strikes out swinging.","R","R","R","CLE","LAA","S","2",,"0","2",2021,"0","0","0.00","0.00",,,"665120","1","9","Top",,,,,"595978",,,0.2421,-136.7295,-3.439,5.0034657,29.448591,-37.12619,"3.3","1.5",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,"0","1","0","0",,"65","3","Slider","3","0","0","3","0","3","0","3",,,,"0.022","-0.189"
"SL","2021-08-22","93.2",,,"Clase, Emmanuel",545358,661403,,"called_strike",,,,,"14","Max Stassi strikes out swinging.","R","R","R","CLE","LAA","S",,,"0","1",2021,"0","0","0.00","0.00",,,"665120","1","9","Top",,,,,"595978",,,0.7367,-135.7581,-1.7302,8.135727,26.723356,-32.0813,"3.3","1.5",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"65","2","Slider","3","0","0","3","0","3","0","3",,,,"0","-0.064"
"FC","2021-08-22","100.8",,,"Clase, Emmanuel",545358,661403,,"foul",,,,,"14","Max Stassi strikes out swinging.","R","R","R","CLE","LAA","S",,,"0","0",2021,"0","0","0.00","0.00",,,"665120","1","9","Top",,,,,"595978",,,1.6744,-146.6122,-4.1596,3.8754017,33.665028,-17.68643,"3.3","1.5",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"65","1","Cutter","3","0","0","3","0","3","0","3",,,,"0","-0.048"
"FC","2021-08-22","100.1",,,"Clase, Emmanuel",665120,661403,"single","hit_into_play",,,,,"14","Jared Walsh singles on a ground ball to shortstop Amed Rosario.","R","L","R","CLE","LAA","X","6","ground_ball","1","0",2021,"0","0","0.00","0.00",,,,"1","9","Top",126.16,133.84,,,"595978",,,0.8849,-145.6864,-6.2123,1.2288446,31.524984,-23.65091,"3.37","1.53",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,"0.9","1","1","0",,"64","2","Cutter","3","0","0","3","0","3","0","3",,,,"-0.02","0.236"
"FC","2021-08-22","101.7",,,"Clase, Emmanuel",665120,661403,,"ball",,,,,"14","Jared Walsh singles on a ground ball to shortstop Amed Rosario.","R","L","R","CLE","LAA","B",,,"0","0",2021,"0","0","0.00","0.00",,,,"1","9","Top",,,,,"595978",,,-1.1448,-147.9579,-5.3137,2.9939213,33.84715,-15.8463955,"3.37","1.53",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"64","1","Cutter","3","0","0","3","0","3","0","3",,,,"0","0.026"
"FC","2021-08-22","100.4",,,"Clase, Emmanuel",457708,661403,"field_out","hit_into_play",,,,,"14","Justin Upton grounds out, third baseman Jose Ramirez to first baseman Owen Miller.","R","R","R","CLE","LAA","X","5","ground_ball","3","2",2021,"0","0","0.00","0.00",,,,"0","9","Top",103.86,165.78,,,"595978",,,-0.5078,-145.8988,-7.1208,0.7045976,36.221306,-12.028854,"3.41","1.56",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,"0","1","0","0",,"63","7","Cutter","3","0","0","3","0","3","0","3",,,,"0.018","-0.317"
"FC","2021-08-22","101.3",,,"Clase, Emmanuel",457708,661403,,"foul",,,,,"14","Justin Upton grounds out, third baseman Jose Ramirez to first baseman Owen Miller.","R","R","R","CLE","LAA","S",,,"3","2",2021,"0","0","0.00","0.00",,,,"0","9","Top",,,,,"595978",,,1.191,-147.3308,-8.4295,1.6611236,32.56246,-17.824253,"3.41","1.56",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"63","6","Cutter","3","0","0","3","0","3","0","3",,,,"0","0"
,"2021-08-22",,,,"Clase, Emmanuel",457708,661403,,"ball",,,,,,"Justin Upton grounds out, third baseman Jose Ramirez to first baseman Owen Miller.","R","R","R","CLE","LAA","B",,,"2","2",2021,,,,,,,,"0","9","Top",,,,,,,,,,,,,,,,,,,,,,632812,661403,,,,,,,,,,,,,,,,,"63","5",,"3","0","0","3","0","3","0","3",,,,"0","0.101"
"FF","2021-08-22","101.3",,,"Clase, Emmanuel",457708,661403,,"ball",,,,,"14","Justin Upton grounds out, third baseman Jose Ramirez to first baseman Owen Miller.","R","R","R","CLE","LAA","B",,,"1","2",2021,"0","0","0.00","0.00",,,,"0","9","Top",,,,,"595978",,,-1.5477,-147.1932,-3.1819,-4.8176527,35.929478,-15.705337,"3.41","1.56",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"63","4","4-Seam Fastball","3","0","0","3","0","3","0","3",,,,"0","0.043"
"FC","2021-08-22","100.1",,,"Clase, Emmanuel",457708,661403,,"foul",,,,,"14","Justin Upton grounds out, third baseman Jose Ramirez to first baseman Owen Miller.","R","R","R","CLE","LAA","S",,,"1","1",2021,"0","0","0.00","0.00",,,,"0","9","Top",,,,,"595978",,,1.0135,-145.3805,-7.2818,5.6221023,34.6096,-19.942345,"3.41","1.56",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"63","3","Cutter","3","0","0","3","0","3","0","3",,,,"0","-0.057"
"FC","2021-08-22","100.4",,,"Clase, Emmanuel",457708,661403,,"called_strike",,,,,"14","Justin Upton grounds out, third baseman Jose Ramirez to first baseman Owen Miller.","R","R","R","CLE","LAA","S",,,"1","0",2021,"0","0","0.00","0.00",,,,"0","9","Top",,,,,"595978",,,-0.4226,-146.0131,-6.6623,3.2552032,32.75665,-20.80652,"3.41","1.56",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"63","2","Cutter","3","0","0","3","0","3","0","3",,,,"0","-0.049"
"SL","2021-08-22","92.2",,,"Clase, Emmanuel",457708,661403,,"ball",,,,,"14","Justin Upton grounds out, third baseman Jose Ramirez to first baseman Owen Miller.","R","R","R","CLE","LAA","B",,,"0","0",2021,"0","0","0.00","0.00",,,,"0","9","Top",,,,,"595978",,,-0.641,-134.0736,0.5076,6.123823,27.653683,-32.974934,"3.41","1.56",,,,,,,632812,661403,"595978","680911","665926","608070","642708","640458","664702","605548",,,,,,,,,"63","1","Slider","3","0","0","3","0","3","0","3",,,,"0","0.038"
"SL","2021-08-21","94.6","-0.32","6.16","Clase, Emmanuel",457708,661403,"strikeout","swinging_strike",,,,,"14","Justin Upton strikes out swinging.","R","R","R","CLE","LAA","S","2",,"1","2",2021,"0.43","-0.06","0.82","1.23",,,,"2","9","Top",,,,,"595978",,,2.0277835513440317,-137.68729710781193,-7.105975681601274,5.084327938001747,28.679745614016856,-31.615158212280857,"3.41","1.56",,,,"95.1","2662","6.4",632780,661403,"595978","680911","676391","608070","642708","640458","664702","605548","54.1",,,"0","1","0","0",,"69","4","Slider","5","1","1","5","1","5","1","5","Standard","Standard","101","0.001","-0.073"
"FC","2021-08-21","101.3","-0.45","6.18","Clase, Emmanuel",457708,661403,,"called_strike",,,,,"1","Justin Upton strikes out swinging.","R","R","R","CLE","LAA","S",,,"1","1",2021,"0.44","0.85","-0.50","3.04",,,,"2","9","Top",,,,,"595978",,,-1.2094319990694282,-147.65502826188117,-5.614654191023528,6.814760328214358,30.546621195208278,-18.589196435980757,"3.43","1.56",,,,"102.6","2565","6.6",632780,661403,"595978","680911","676391","608070","642708","640458","664702","605548","53.91",,,,,,,,"69","3","Cutter","5","1","1","5","1","5","1","5","Standard","Standard","182","0","-0.027"
"FC","2021-08-21","100.3","-0.52","6.17","Clase, Emmanuel",457708,661403,,"foul",,,,,"1","Justin Upton strikes out swinging.","R","R","R","CLE","LAA","S",,,"1","0",2021,"0.1","0.8","-0.47","3.01",,,,"2","9","Top",,,,,"595978",,,-0.09338602592647799,-146.23695204071316,-5.369109959802116,1.4334351096424678,30.361346704748634,-19.597778141274464,"3.41","1.56","188","78.9","17","101.2","2578","6.4",632780,661403,"595978","680911","676391","608070","642708","640458","664702","605548","54.07",,,,,,,,"69","2","Cutter","5","1","1","5","1","5","1","5","Standard","Standard","176","0","-0.02"
"FC","2021-08-21","101.0","-0.65","6.17","Clase, Emmanuel",457708,661403,,"ball",,,,,"11","Justin Upton strikes out swinging.","R","R","R","CLE","LAA","B",,,"0","0",2021,"-0.07","0.99","-1.65","3.57",,,,"2","9","Top",,,,,"595978",,,-2.618751069221589,-147.17507189800162,-4.346948449803171,-0.3770365342316452,32.28568503185887,-16.925734026359603,"3.46","1.56",,,,"101.4","2557","6.2",632780,661403,"595978","680911","676391","608070","642708","640458","664702","605548","54.25",,,,,,,,"69","1","Cutter","5","1","1","5","1","5","1","5","Standard","Standard","180","0","0.016"
"FC","2021-08-21","100.5","-0.58","6.2","Clase, Emmanuel",664058,661403,"field_out","hit_into_play",,,,,"2","David Fletcher grounds out, first baseman Owen Miller to pitcher Emmanuel Clase.","R","R","R","CLE","LAA","X","3","ground_ball","2","1",2021,"0.32","0.88","0.17","3.40",,,,"1","9","Top",148.01,155.84,,,"595978",,,1.309850946357807,-146.55125592659857,-4.640886837937975,4.486429794979469,28.022332165762524,-18.632581732425756,"3.29","1.49","16","78.7","-11","101.7","2616","6.4",632780,661403,"595978","680911","676391","608070","642708","640458","664702","605548","54.07","0.091","0.088","0","1","0","0","2","68","4","Cutter","5","1","1","5","1","5","1","5","Standard","Strategic","175","0.004","-0.195"
"SL","2021-08-21","92.4","-0.53","6.13","Clase, Emmanuel",664058,661403,,"ball",,,,,"14","David Fletcher grounds out, first baseman Owen Miller to pitcher Emmanuel Clase.","R","R","R","CLE","LAA","B",,,"1","1",2021,"0.41","0.16","0.47","0.73",,,,"1","9","Top",,,,,"595978",,,1.6521424368893005,-134.4356049783788,-8.376647185093942,4.629232675252212,26.473285544496132,-28.718759860573023,"3.04","1.49",,,,"93.2","2603","6.6",632780,661403,"595978","680911","676391","608070","642708","640458","664702","605548","53.91",,,,,,,,"68","3","Slider","5","1","1","5","1","5","1","5","Standard","Strategic","93","0","0.038"
"FC","2021-08-21","94.5","-0.45","6.17","Clase, Emmanuel",664058,661403,,"ball",,,,,"14","David Fletcher grounds out, first baseman Owen Miller to pitcher Emmanuel Clase.","R","R","R","CLE","LAA","B",,,"0","1",2021,"0.2","0.55","0.77","0.95",,,,"1","9","Top",,,,,"595978",,,2.764217546242818,-137.36862399115182,-9.147980077988915,1.8988416586478938,29.456021803689776,-23.447218114190512,"3.08","1.49",,,,"94.9","2597","6.5",632780,661403,"595978","680911","676391","608070","642708","640458","664702","605548","54.01",,,,,,,,"68","2","Cutter","5","1","1","5","1","5","1","5","Standard","Strategic","95","0","0.021"
"FC","2021-08-21","101.1","-0.81","6.12","Clase, Emmanuel",664058,661403,,"called_strike",,,,,"13","David Fletcher grounds out, first baseman Owen Miller to pitcher Emmanuel Clase.","R","R","R","CLE","LAA","S",,,"0","0",2021,"0.03","0.76","-0.83","1.80",,,,"1","9","Top",,,,,"595978",,,-0.12927649926214216,-147.27105608018346,-8.625242787198376,0.4347159715042448,30.41526353584055,-19.45937481572437,"3.1","1.47",,,,"102.2","2656","6.5",632780,661403,"595978","680911","676391","608070","642708","640458","664702","605548","53.98",,,,,,,,"68","1","Cutter","5","1","1","5","1","5","1","5","Standard","Strategic","178","0","-0.027"
