"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-09-21","97.8","-1.59","5.96","Hendriks, Liam",543257,521230,"strikeout","swinging_strike",,,,,"4","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","S","2",,"2","2",2021,"-0.32","1.65","-0.79","2.65",,,,"2","8","Bot",,,,,"518735",,,2.9224555212983434,-142.30504350827098,-7.2876425077267655,-5.011778102516461,34.434487549586834,-8.272198739520695,"3.37","1.53",,,,"98.6","2455","6.8",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.66",,,"0","1","0","0",,"77","5","4-Seam Fastball","5","3","5","3","3","5","5","3","Standard","Standard","199","-0.003","-0.091"
"FF","2021-09-21","97.8","-1.62","5.94","Hendriks, Liam",543257,521230,,"called_strike",,,,,"11","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","S",,,"2","1",2021,"-0.2","1.58","-0.36","3.23",,,,"2","8","Bot",,,,,"518735",,,3.9058433661217764,-142.24437204757248,-5.4800665161655795,-3.7028116552205925,34.11633739227096,-9.684711919270287,"3.04","1.39",,,,"98.3","2420","6.7",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.77",,,,,,,,"77","4","4-Seam Fastball","5","3","5","3","3","5","5","3","Standard","Standard","200","0","-0.028"
"FF","2021-09-21","97.1","-1.58","5.94","Hendriks, Liam",543257,521230,,"ball",,,,,"11","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","B",,,"1","1",2021,"-0.39","1.48","-0.10","3.30",,,,"2","8","Bot",,,,,"518735",,,4.887423340872032,-141.2790546123404,-4.980776085322691,-6.253136410166975,30.98008962963578,-11.394801261310668,"3.02","1.45",,,,"98.3","2369","6.9",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.63",,,,,,,,"77","3","4-Seam Fastball","5","3","5","3","3","5","5","3","Standard","Standard","200","0","0.02"
"FF","2021-09-21","97.3","-1.51","5.94","Hendriks, Liam",543257,521230,,"ball",,,,,"3","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","B",,,"0","1",2021,"-0.2","1.44","0.75","3.02",,,,"2","8","Bot",,,,,"518735",,,6.589354655039257,-141.61225197400256,-5.7152286249783,-4.138081279289228,30.361217990800352,-11.674310708871916,"3","1.46",,,,"98.8","2331","7",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.54",,,,,,,,"77","2","4-Seam Fastball","5","3","5","3","3","5","5","3","Standard","Standard","198","0","0.014"
"FF","2021-09-21","97.7","-1.71","5.95","Hendriks, Liam",543257,521230,,"foul",,,,,"8","Robbie Grossman strikes out swinging.","R","L","R","DET","CWS","S",,,"0","0",2021,"-0.53","1.45","-0.14","1.86",,,,"2","8","Bot",,,,,"518735",,,5.504089185824021,-141.9778439397738,-8.945971116136496,-8.466643132953415,31.66028597872262,-10.635333317439898,"3.37","1.53","200","73.3","33","98.7","2476","6.9",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.65",,,,,,,,"77","1","4-Seam Fastball","5","3","5","3","3","5","5","3","Standard","Standard","205","0","-0.018"
"FF","2021-09-21","96.3","-1.6","5.97","Hendriks, Liam",570731,521230,"field_out","hit_into_play",,,,,"2","Jonathan Schoop flies out to right fielder Adam Engel.","R","R","R","DET","CWS","X","9","fly_ball","0","0",2021,"-0.49","1.65","-0.19","3.37",,,,"1","8","Bot",192.64,130.04,,,"518735",,,4.901475044588728,-140.1868025047885,-5.129551590994147,-7.543370119544023,31.02520451015892,-9.46486599013628,"3.41","1.56","239","79.8","46","97.3","2388","6.8",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.71","0.034","0.037","0","1","0","0","3","76","1","4-Seam Fastball","5","3","5","3","3","5","5","3","Standard","Strategic","204","-0.005","-0.163"
"FF","2021-09-21","98.0","-1.5","5.99","Hendriks, Liam",668731,521230,"strikeout","swinging_strike",,,,,"12","Akil Baddoo strikes out swinging.","R","L","R","DET","CWS","S","2",,"2","2",2021,"-0.19","1.58","0.06","3.86",,,,"0","8","Bot",,,,,"518735",,,4.706143223309722,-142.5953302486191,-3.937549465027421,-3.762960475692231,34.854455771570294,-10.026996149697872,"3.41","1.56",,,,"98.8","2398","6.9",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.63",,,"0","1","0","0",,"75","8","4-Seam Fastball","5","3","5","3","3","5","5","3","Strategic","Standard","196","-0.005","-0.216"
"FF","2021-09-21","97.5","-1.64","5.95","Hendriks, Liam",668731,521230,,"foul",,,,,"4","Akil Baddoo strikes out swinging.","R","L","R","DET","CWS","S",,,"2","2",2021,"-0.33","1.43","-0.47","2.59",,,,"0","8","Bot",,,,,"518735",,,3.948757074053658,-141.83166375513292,-6.870473572290898,-5.37784040675783,31.37747469585401,-11.522011374631008,"3.41","1.56","250","86.4","55","98.6","2296","6.9",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.63",,,,,,,,"75","7","4-Seam Fastball","5","3","5","3","3","5","5","3","Strategic","Standard","209","0","0"
"CU","2021-09-21","87.5","-1.57","5.91","Hendriks, Liam",668731,521230,,"ball",,,,,"14","Akil Baddoo strikes out swinging.","R","L","R","DET","CWS","B",,,"1","2",2021,"0.15","-0.52","0.80","-1.80",,,,"0","8","Bot",,,,,"518735",,,5.411799769783032,-127.08523820410042,-11.455255093468978,0.6451342937674381,24.387600131854512,-35.84065725053825,"3.08","1.6",,,,"88.2","2332","6.7",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.84",,,,,,,,"75","6","Curveball","5","3","5","3","3","5","5","3","Strategic","Standard","20","0","0.043"
"CU","2021-09-21","85.9","-1.55","5.96","Hendriks, Liam",668731,521230,,"foul",,,,,"14","Akil Baddoo strikes out swinging.","R","L","R","DET","CWS","S",,,"1","2",2021,"0.06","-0.6","0.75","1.07",,,,"0","8","Bot",,,,,"518735",,,5.356805626986163,-124.95170537695039,-4.126895900963554,-0.4070792659061277,24.722004977249366,-37.81165428937229,"3.41","1.56","21","82.3","-2","86.4","2220","6.6",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.89",,,,,,,,"75","5","Curveball","5","3","5","3","3","5","5","3","Strategic","Standard","39","0","0"
"FF","2021-09-21","97.4","-1.6","5.92","Hendriks, Liam",668731,521230,,"foul",,,,,"6","Akil Baddoo strikes out swinging.","R","L","R","DET","CWS","S",,,"1","2",2021,"-0.01","1.45","0.46","2.47",,,,"0","8","Bot",,,,,"518735",,,5.623885269961588,-141.65376717764087,-7.143975503461105,-1.479041116201359,34.0871797474864,-11.173495311958117,"3.41","1.56","9","83.2","-15","98.2","2364","6.9",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.64",,,,,,,,"75","4","4-Seam Fastball","5","3","5","3","3","5","5","3","Standard","Standard","201","0","0"
"FF","2021-09-21","96.9","-1.7","5.94","Hendriks, Liam",668731,521230,,"ball",,,,,"11","Akil Baddoo strikes out swinging.","R","L","R","DET","CWS","B",,,"0","2",2021,"-0.28","1.47","-0.67","3.80",,,,"0","8","Bot",,,,,"518735",,,3.4134394833628603,-141.08185505841084,-3.5550374490458974,-4.485539809544638,33.70037350521925,-11.937095380378858,"3.07","1.56",,,,"97.6","2291","6.8",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.74",,,,,,,,"75","3","4-Seam Fastball","5","3","5","3","3","5","5","3","Standard","Standard","203","0","0.022"
"SL","2021-09-21","88.0","-1.65","5.91","Hendriks, Liam",668731,521230,,"foul",,,,,"14","Akil Baddoo strikes out swinging.","R","L","R","DET","CWS","S",,,"0","1",2021,"0.41","0.33","0.92","1.02",,,,"0","8","Bot",,,,,"518735",,,5.435272431243593,-127.99748334639497,-6.470593068398478,3.4194488628487125,25.961870311583446,-27.450097914727294,"3.41","1.56","168","88.0","13","88.7","2104","6.7",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.76",,,,,,,,"75","2","Slider","5","3","5","3","3","5","5","3","Standard","Standard","140","0","-0.052"
"FF","2021-09-21","96.5","-1.77","5.94","Hendriks, Liam",668731,521230,,"called_strike",,,,,"13","Akil Baddoo strikes out swinging.","R","L","R","DET","CWS","S",,,"0","0",2021,"-0.39","1.5","-0.90","1.75",,,,"0","8","Bot",,,,,"518735",,,3.2225261944818295,-140.27595503160913,-8.985758818640914,-5.883204403296399,33.735009630859174,-10.541155274571967,"3.24","1.56",,,,"96.7","2393","6.6",632405,521230,"518735","547989","514917","544725","641313","650391","673357","641553","53.87",,,,,,,,"75","1","4-Seam Fastball","5","3","5","3","3","5","5","3","Standard","Standard","201","0","-0.038"
"CU","2021-09-16","85.6","-1.6","5.86","Hendriks, Liam",642221,521230,"strikeout","swinging_strike",,,,,"8","Kean Wong strikes out swinging.","R","L","R","CWS","LAA","S","2",,"1","2",2021,"0.04","-0.57","-0.05","1.40",,,,"2","8","Top",,,,,"641470",,,3.633199419373215,-124.77937482898994,-3.2647742067760923,-0.21403705155455566,20.439890514723658,-37.835045409547256,"3.29","1.49",,,,"87.1","2161","6.8",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.74",,,"0","1","0","0",,"67","4","Curveball","3","9","9","3","9","3","9","3","Standard","Standard","42","0.001","-0.073"
"FF","2021-09-16","96.9","-1.52","5.82","Hendriks, Liam",642221,521230,,"foul",,,,,"2","Kean Wong strikes out swinging.","R","L","R","CWS","LAA","S",,,"1","1",2021,"-0.73","1.51","-0.16","3.01",,,,"2","8","Top",,,,,"641470",,,5.378267791032629,-140.98156118273272,-5.511822853247441,-10.99402739681413,30.30658174474083,-10.962020455310382,"3.29","1.49","258","77.2","40","98.3","2309","7",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.53",,,,,,,,"67","3","4-Seam Fastball","3","9","9","3","9","3","9","3","Standard","Standard","202","0","-0.027"
"FF","2021-09-16","97.9","-1.53","5.84","Hendriks, Liam",642221,521230,,"foul",,,,,"7","Kean Wong strikes out swinging.","R","L","R","CWS","LAA","S",,,"1","0",2021,"-0.52","1.41","-0.73","1.92",,,,"2","8","Top",,,,,"641470",,,3.3939212012842717,-142.42192143550236,-8.407563099079049,-7.908631965494131,32.51749999335141,-11.26175850596355,"3.29","1.49","316","90.3","35","98.8","2279","6.8",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.68",,,,,,,,"67","2","4-Seam Fastball","3","9","9","3","9","3","9","3","Standard","Standard","199","0","-0.02"
"SL","2021-09-16","88.7","-1.57","5.92","Hendriks, Liam",642221,521230,,"ball",,,,,"11","Kean Wong strikes out swinging.","R","L","R","CWS","LAA","B",,,"0","0",2021,"0.04","0.25","-0.86","2.64",,,,"2","8","Top",,,,,"641470",,,1.648686191959627,-129.257453613751,-2.545578679992725,0.1580254372042008,25.823433082334663,-29.01724252817184,"3.16","1.46",,,,"89.6","2002","6.7",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.83",,,,,,,,"67","1","Slider","3","9","9","3","9","3","9","3","Standard","Standard","182","0","0.016"
"FF","2021-09-16","97.1","-1.62","5.85","Hendriks, Liam",670351,521230,"strikeout","swinging_strike",,,,,"6","Jose Rojas strikes out swinging.","R","L","R","CWS","LAA","S","2",,"3","2",2021,"-0.72","1.58","0.31","2.58",,,,"1","8","Top",,,,,"641470",,,6.871622448396135,-141.1713549089142,-6.894756172044689,-11.207948790353967,32.318201914735496,-9.606589912471428,"3.37","1.53",,,,"98","2212","6.8",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.66",,,"0","1","0","0",,"66","8","4-Seam Fastball","3","9","9","3","9","3","9","3","Infield shift","Standard","210","0","-0.212"
"FF","2021-09-16","97.6","-1.44","5.82","Hendriks, Liam",670351,521230,,"foul",,,,,"3","Jose Rojas strikes out swinging.","R","L","R","CWS","LAA","S",,,"3","2",2021,"-0.14","1.49","0.72","2.87",,,,"1","8","Top",,,,,"641470",,,6.229144431910552,-142.07089214119247,-6.009217977781568,-3.1980730953234184,29.081080643907228,-10.736986968521316,"3.37","1.53","164","82.0","12","99.4","2257","7.1",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.45",,,,,,,,"66","7","4-Seam Fastball","3","9","9","3","9","3","9","3","Infield shift","Standard","202","0","0"
"CU","2021-09-16","86.9","-1.47","5.88","Hendriks, Liam",670351,521230,,"ball",,,,,"14","Jose Rojas strikes out swinging.","R","L","R","CWS","LAA","B",,,"2","2",2021,"0.02","-0.64","1.55","0.15",,,,"1","8","Top",,,,,"641470",,,7.220050343925835,-126.2470663375255,-6.227791946557891,-1.2420575004077905,26.213744945709756,-37.86582134623629,"3.46","1.64",,,,"87.4","2266","6.7",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.76",,,,,,,,"66","6","Curveball","3","9","9","3","9","3","9","3","Infield shift","Standard","41","0","0.07"
"FF","2021-09-16","97.8","-1.62","5.85","Hendriks, Liam",670351,521230,,"ball",,,,,"11","Jose Rojas strikes out swinging.","R","L","R","CWS","LAA","B",,,"1","2",2021,"-0.89","1.6","-0.98","2.94",,,,"1","8","Top",,,,,"641470",,,3.83805686102625,-142.26439918476805,-6.097803456520548,-13.008364927778864,33.16756995541265,-9.186990816985302,"3.59","1.75",,,,"99","2327","7",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.51",,,,,,,,"66","5","4-Seam Fastball","3","9","9","3","9","3","9","3","Infield shift","Standard","201","0","0.028"
"FF","2021-09-16","97.5","-1.41","5.89","Hendriks, Liam",670351,521230,,"foul",,,,,"5","Jose Rojas strikes out swinging.","R","L","R","CWS","LAA","S",,,"1","2",2021,"-0.22","1.67","0.12","2.76",,,,"1","8","Top",,,,,"641470",,,4.687458374086345,-141.85298864431073,-6.828518741310742,-4.084364650470987,33.20465668950085,-8.240639503675563,"3.37","1.53","163","68.3","64","98.7","2395","7",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.48",,,,,,,,"66","4","4-Seam Fastball","3","9","9","3","9","3","9","3","Infield shift","Standard","196","0","0"
"FF","2021-09-16","96.8","-1.59","5.86","Hendriks, Liam",670351,521230,,"ball",,,,,"11","Jose Rojas strikes out swinging.","R","L","R","CWS","LAA","B",,,"0","2",2021,"-0.61","1.53","-1.00","4.30",,,,"1","8","Top",,,,,"641470",,,3.0041568551193616,-141.00360547182387,-2.1772407443976705,-8.751106931642543,29.728936237426367,-11.328441372752424,"3.5","1.67",,,,"98.1","2356","6.8",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.7",,,,,,,,"66","3","4-Seam Fastball","3","9","9","3","9","3","9","3","Infield shift","Standard","202","0","0.013"
"FF","2021-09-16","97.1","-1.55","5.91","Hendriks, Liam",670351,521230,,"swinging_strike",,,,,"12","Jose Rojas strikes out swinging.","R","L","R","CWS","LAA","S",,,"0","1",2021,"-0.52","1.36","0.30","3.58",,,,"1","8","Top",,,,,"641470",,,6.1876944242630385,-141.35828581195534,-3.8837941993590737,-8.25172097273654,29.528248392126393,-13.247336167118151,"3.37","1.53",,,,"98.2","2390","6.7",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.81",,,,,,,,"66","2","4-Seam Fastball","3","9","9","3","9","3","9","3","Infield shift","Standard","196","0","-0.035"
"FF","2021-09-16","97.1","-1.56","5.87","Hendriks, Liam",670351,521230,,"swinging_strike",,,,,"2","Jose Rojas strikes out swinging.","R","L","R","CWS","LAA","S",,,"0","0",2021,"-0.6","1.44","-0.12","2.95",,,,"1","8","Top",,,,,"641470",,,5.323348663430825,-141.39768369781066,-5.739714536097775,-9.238329321283345,27.760753433953628,-11.622023351237749,"3.37","1.53",,,,"98.8","2330","6.9",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.6",,,,,,,,"66","1","4-Seam Fastball","3","9","9","3","9","3","9","3","Infield shift","Standard","202","0","-0.027"
"SL","2021-09-16","89.4","-1.56","5.81","Hendriks, Liam",608686,521230,"strikeout","swinging_strike_blocked",,,,,"14","Jack Mayfield strikes out swinging.","R","R","R","CWS","LAA","S","2",,"1","2",2021,"0.2","0.38","0.78","0.58",,,,"0","8","Top",,,,,"641470",,,5.4082042361812155,-130.11318916557562,-7.82583247355522,1.3479816535599132,23.526012042800126,-26.60847518997002,"3.32","1.51",,,,"90.9","2221","6.9",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.63",,,"0","1","0","0",,"65","4","Slider","3","9","9","3","9","3","9","3","Standard","Standard","174","0.001","-0.173"
"FF","2021-09-16","97.5","-1.46","5.89","Hendriks, Liam",608686,521230,,"foul",,,,,"8","Jack Mayfield strikes out swinging.","R","R","R","CWS","LAA","S",,,"1","1",2021,"-0.6","1.61","0.18","1.87",,,,"0","8","Top",,,,,"641470",,,5.839927572032992,-141.8235993294612,-9.199119186397446,-9.28888193437569,26.273885952861715,-8.60969741169502,"3.32","1.51",,,,"99.4","2585","6.9",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.56",,,,,,,,"65","3","4-Seam Fastball","3","9","9","3","9","3","9","3","Standard","Standard","204","0","-0.057"
"FF","2021-09-16","96.8","-1.44","5.93","Hendriks, Liam",608686,521230,,"ball",,,,,"11","Jack Mayfield strikes out swinging.","R","R","R","CWS","LAA","B",,,"0","1",2021,"-0.8","1.56","-0.02","3.97",,,,"0","8","Top",,,,,"641470",,,5.6753327719304645,-140.89141327077638,-3.298994909494244,-11.893753424783723,29.350143844457193,-10.759605444934596,"3.26","1.52",,,,"98","2438","6.8",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.71",,,,,,,,"65","2","4-Seam Fastball","3","9","9","3","9","3","9","3","Standard","Standard","202","0","0.027"
"FF","2021-09-16","96.9","-1.68","5.78","Hendriks, Liam",608686,521230,,"swinging_strike",,,,,"5","Jack Mayfield strikes out swinging.","R","R","R","CWS","LAA","S",,,"0","0",2021,"-0.9","1.59","-0.11","2.70",,,,"0","8","Top",,,,,"641470",,,6.275607333486252,-140.91412649348933,-6.387737114483931,-13.33321922521799,30.36988100167584,-9.763129671293305,"3.32","1.51",,,,"97.8","2486","6.7",632476,521230,"641470","657757","514917","663853","641313","650391","673357","571740","53.8",,,,,,,,"65","1","4-Seam Fastball","3","9","9","3","9","3","9","3","Standard","Standard","208","0","-0.038"
"FF","2021-09-11","98.6","-1.69","5.88","Hendriks, Liam",657077,521230,"strikeout","swinging_strike",,,,,"11","Alex Verdugo strikes out swinging.","R","L","R","CWS","BOS","S","2",,"3","2",2021,"-0.47","1.62","-0.67","3.81",,"592669",,"2","9","Top",,,,,"518735",,,3.9296830160323246,-143.56929142801454,-4.027322227843319,-7.407458463777231,31.916216006894,-8.961589488597461,"3.37","1.53",,,,"100.1","2312","7",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.5",,,"0","1","0","0",,"77","6","4-Seam Fastball","8","8","8","8","8","8","8","8","Strategic","Standard","203","0.104","-0.319"
"FF","2021-09-11","98.9","-1.58","5.76","Hendriks, Liam",657077,521230,,"ball",,,,,"11","Alex Verdugo strikes out swinging.","R","L","R","CWS","BOS","B",,,"2","2",2021,"-0.56","1.37","-0.91","4.95",,"592669",,"2","9","Top",,,,,"518735",,,3.1652785684135707,-144.18228660240285,-0.03182289793635312,-8.474343796938856,30.218582161397876,-13.132345956455284,"3.56","1.63",,,,"100.6","2431","6.9",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.61",,,,,,,,"77","5","4-Seam Fastball","8","8","8","8","8","8","8","8","Strategic","Standard","203","0","0.061"
"CU","2021-09-11","86.6","-1.54","5.72","Hendriks, Liam",657077,521230,,"ball",,,,,"14","Alex Verdugo strikes out swinging.","R","L","R","CWS","BOS","B",,,"1","2",2021,"0.03","-0.76","0.81","-0.34",,,"592669","2","9","Top",,,,,"518735",,,5.625937789552114,-126.04703693032249,-6.847487950369693,-0.7101674322796683,22.713416920842384,-39.287036514264585,"3.54","1.57",,,,"88.1","2179","6.9",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.55",,,,,,,,"77","4","Curveball","8","8","8","8","8","8","8","8","Strategic","Standard","26","-0.04","0.037"
"FF","2021-09-11","98.6","-1.77","5.72","Hendriks, Liam",657077,521230,,"foul",,,,,"1","Alex Verdugo strikes out swinging.","R","L","R","CWS","BOS","S",,,"1","1",2021,"-0.3","1.38","-0.69","3.40",,,"592669","2","9","Top",,,,,"518735",,,3.7103868413211782,-143.70000728467704,-4.167725002925113,-4.980296553535851,30.12310266759158,-12.266216256149445,"3.37","1.53","211","81.2","61","100.4","2384","7",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.52",,,,,,,,"77","3","4-Seam Fastball","8","8","8","8","8","8","8","8","Strategic","Standard","207","0","-0.059"
"FF","2021-09-11","99.0","-1.74","5.85","Hendriks, Liam",657077,521230,,"swinging_strike",,,,,"11","Alex Verdugo strikes out swinging.","R","L","R","CWS","BOS","S",,,"1","0",2021,"-0.23","1.47","-0.59","3.78",,,"592669","2","9","Top",,,,,"518735",,,3.724574964357853,-144.17994294681392,-3.7361428117933904,-3.9948116097640893,31.812200832980658,-11.000781284264928,"3.37","1.53",,,,"100.7","2368","7",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.45",,,,,,,,"77","2","4-Seam Fastball","8","8","8","8","8","8","8","8","Strategic","Standard","205","0","-0.048"
"FF","2021-09-11","98.2","-1.69","5.85","Hendriks, Liam",657077,521230,,"ball",,,,,"11","Alex Verdugo strikes out swinging.","R","L","R","CWS","BOS","B",,,"0","0",2021,"-0.32","1.5","-1.68","3.27",,,"592669","2","9","Top",,,,,"518735",,,0.7760325308993754,-143.07107706092768,-5.139099562845305,-4.659272502372199,28.90992580740064,-10.460550811749178,"3.56","1.63",,,,"100","2370","7",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.55",,,,,,,,"77","1","4-Seam Fastball","8","8","8","8","8","8","8","8","Strategic","Standard","199","0","0.036"
"FF","2021-09-11","98.5","-1.62","5.81","Hendriks, Liam",592669,521230,"single","hit_into_play",,,,,"12","Hunter Renfroe singles on a sharp line drive to center fielder Luis Robert.","R","R","R","CWS","BOS","X","8","line_drive","1","2",2021,"-0.46","1.43","0.35","4.12",,,,"2","9","Top",107.99,106.46,,,"518735",,,6.501527841701275,-143.34554231537513,-2.4860797264932724,-7.788164457638844,32.22209851036879,-12.00025893607164,"3.41","1.56","191","109.8","6","99.8","2468","6.9",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.55","0.674","0.616","0.9","1","1","0","4","76","4","4-Seam Fastball","8","8","8","8","8","8","8","8","Standard","Standard","210","-0.032","0.152"
"FF","2021-09-11","98.8","-1.64","5.86","Hendriks, Liam",592669,521230,,"ball",,,,,"11","Hunter Renfroe singles on a sharp line drive to center fielder Luis Robert.","R","R","R","CWS","BOS","B",,,"0","2",2021,"-0.58","1.25","-0.60","4.98",,,,"2","9","Top",,,,,"518735",,,4.226796113623947,-143.9764449260899,0.09664672056488977,-9.053125406304444,31.635658989562373,-14.982716672207989,"3.61","1.68",,,,"100","2440","6.8",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.74",,,,,,,,"76","3","4-Seam Fastball","8","8","8","8","8","8","8","8","Standard","Standard","211","0","0.011"
"FF","2021-09-11","99.6","-1.47","5.83","Hendriks, Liam",592669,521230,,"swinging_strike",,,,,"2","Hunter Renfroe singles on a sharp line drive to center fielder Luis Robert.","R","R","R","CWS","BOS","S",,,"0","1",2021,"-0.37","1.33","0.15","3.10",,,,"2","9","Top",,,,,"518735",,,5.3748429355601495,-144.97541224822731,-5.278965991964645,-6.37616130438578,32.65778788642621,-12.366335908532157,"3.41","1.56",,,,"100.8","2367","6.8",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.66",,,,,,,,"76","2","4-Seam Fastball","8","8","8","8","8","8","8","8","Infield shift","Standard","205","0","-0.024"
"FF","2021-09-11","98.5","-1.7","5.82","Hendriks, Liam",592669,521230,,"foul",,,,,"2","Hunter Renfroe singles on a sharp line drive to center fielder Luis Robert.","R","R","R","CWS","BOS","S",,,"0","0",2021,"-0.13","1.41","-0.22","3.18",,,,"2","9","Top",,,,,"518735",,,4.359510094817716,-143.49227936847228,-5.117671269548776,-2.720489095425106,29.643158571221182,-11.719548355814016,"3.41","1.56","220","82.2","54","100.3","2359","7",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.55",,,,,,,,"76","1","4-Seam Fastball","8","8","8","8","8","8","8","8","Infield shift","Standard","203","0","-0.018"
"CU","2021-09-11","86.9","-1.56","5.81","Hendriks, Liam",646240,521230,"strikeout","swinging_strike_blocked",,,,,"13","Rafael Devers strikes out swinging, catcher Yasmani Grandal to first baseman Jose Abreu.","R","L","R","CWS","BOS","S","2",,"1","2",2021,"0.18","-0.57","-0.19","0.40",,,,"1","9","Top",,,,,"518735",,,2.9525941976435526,-126.51286003541077,-5.716818165593064,1.3915957142138748,24.004783539326866,-37.39539513983461,"3.37","1.53",,,,"87.8","2260","6.7",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.82",,,"0","1","0","0",,"75","4","Curveball","8","8","8","8","8","8","8","8","Infield shift","Standard","40","0.044","-0.114"
"CU","2021-09-11","85.8","-1.71","5.81","Hendriks, Liam",646240,521230,,"ball",,,,,"13","Rafael Devers strikes out swinging, catcher Yasmani Grandal to first baseman Jose Abreu.","R","L","R","CWS","BOS","B",,,"0","2",2021,"0.35","-0.51","-0.91","0.88",,,,"1","9","Top",,,,,"518735",,,1.2011784404603691,-125.07561978608868,-4.461056730355784,3.4237381255264547,23.301933445199754,-36.97051675861599,"3.3","1.52",,,,"87","2275","6.8",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.7",,,,,,,,"75","3","Curveball","8","8","8","8","8","8","8","8","Infield shift","Standard","37","0","0.013"
"SL","2021-09-11","88.9","-1.66","5.79","Hendriks, Liam",646240,521230,,"foul",,,,,"13","Rafael Devers strikes out swinging, catcher Yasmani Grandal to first baseman Jose Abreu.","R","L","R","CWS","BOS","S",,,"0","1",2021,"0.28","0.16","-0.01","1.20",,,,"1","9","Top",,,,,"518735",,,3.4698739807774692,-129.48727144512964,-5.602975832790019,2.4582669752642414,25.940475432950375,-29.47081203873281,"3.37","1.53",,,,"89.7","2227","6.6",632531,521230,"518735","547989","514917","660162","544725","657757","673357","571718","53.85",,,,,,,,"75","2","Slider","8","8","8","8","8","8","8","8","Infield shift","Standard","134","0","-0.035"
